0.00390625	-1	1.65518569744902
0.00390625	-0.998046875	5.3970855325475
0.00390625	-0.99609375	5.67039300284137
0.00390625	-0.994140625	3.57729201966866
0.00390625	-0.9921875	1.394543085926
0.00390625	-0.990234375	0.263862512079533
0.00390625	-0.98828125	0.0637695468313857
0.00390625	-0.986328125	0.276104450215403
0.00390625	-0.984375	0.515813155476567
0.00390625	-0.982421875	0.621370360205882
0.00390625	-0.98046875	0.581163408100986
0.00390625	-0.978515625	0.429817463668663
0.00390625	-0.9765625	0.167853510054073
0.00390625	-0.974609375	-0.256364560878131
0.00390625	-0.97265625	-0.898467422924006
0.00390625	-0.970703125	-1.74266354843345
0.00390625	-0.96875	-2.65346814509127
0.00390625	-0.966796875	-3.39024544374444
0.00390625	-0.96484375	-3.68351010012238
0.00390625	-0.962890625	-3.33810887945013
0.00390625	-0.9609375	-2.31392167996337
0.00390625	-0.958984375	-0.747242979969716
0.00390625	-0.95703125	1.09136995896956
0.00390625	-0.955078125	2.87563495707469
0.00390625	-0.953125	4.30192612934726
0.00390625	-0.951171875	5.14505715694073
0.00390625	-0.94921875	5.28903614730698
0.00390625	-0.947265625	4.73933493238447
0.00390625	-0.9453125	3.62028609526157
0.00390625	-0.943359375	2.15651334243354
0.00390625	-0.94140625	0.63742177733341
0.00390625	-0.939453125	-0.632696247902227
0.00390625	-0.9375	-1.39262329047434
0.00390625	-0.935546875	-1.48061507784638
0.00390625	-0.93359375	-0.877216305970899
0.00390625	-0.931640625	0.27723276679015
0.00390625	-0.9296875	1.69843907515329
0.00390625	-0.927734375	3.00918151289965
0.00390625	-0.92578125	3.81866875137231
0.00390625	-0.923828125	3.81260484919667
0.00390625	-0.921875	2.82898695073174
0.00390625	-0.919921875	0.899664159359704
0.00390625	-0.91796875	-1.7444093653686
0.00390625	-0.916015625	-4.69054185484546
0.00390625	-0.9140625	-7.37524323427447
0.00390625	-0.912109375	-9.14339460524778
0.00390625	-0.91015625	-9.36680163073346
0.00390625	-0.908203125	-7.63428870650578
0.00390625	-0.90625	-3.97021771526165
0.00390625	-0.904296875	1.01969497505084
0.00390625	-0.90234375	6.19008170246247
0.00390625	-0.900390625	10.1405384060211
0.00390625	-0.8984375	11.6800324903449
0.00390625	-0.896484375	10.2906584381556
0.00390625	-0.89453125	6.37194016466703
0.00390625	-0.892578125	1.12938461667289
0.00390625	-0.890625	-3.86015853321987
0.00390625	-0.888671875	-7.21545629518239
0.00390625	-0.88671875	-8.20451086842608
0.00390625	-0.884765625	-6.9125135354877
0.00390625	-0.8828125	-4.09948777682185
0.00390625	-0.880859375	-0.857498512347555
0.00390625	-0.87890625	1.76615698923822
0.00390625	-0.876953125	3.04615386116298
0.00390625	-0.875	2.70638926471353
0.00390625	-0.873046875	0.921006321528502
0.00390625	-0.87109375	-1.76268927097176
0.00390625	-0.869140625	-4.55214433758779
0.00390625	-0.8671875	-6.58740002105965
0.00390625	-0.865234375	-7.16320295467666
0.00390625	-0.86328125	-5.95267451639493
0.00390625	-0.861328125	-3.15306880081442
0.00390625	-0.859375	0.525792056934873
0.00390625	-0.857421875	4.0608278000858
0.00390625	-0.85546875	6.45374458657878
0.00390625	-0.853515625	7.08623066503967
0.00390625	-0.8515625	5.94460554814496
0.00390625	-0.849609375	3.61049619166516
0.00390625	-0.84765625	1.01784310229119
0.00390625	-0.845703125	-0.911864984773916
0.00390625	-0.84375	-1.5910705729619
0.00390625	-0.841796875	-0.917518381111802
0.00390625	-0.83984375	0.770952651531105
0.00390625	-0.837890625	2.8717476129632
0.00390625	-0.8359375	4.72460683469709
0.00390625	-0.833984375	5.78016510224422
0.00390625	-0.83203125	5.70564065751731
0.00390625	-0.830078125	4.42982061207649
0.00390625	-0.828125	2.13360303888482
0.00390625	-0.826171875	-0.806373281851692
0.00390625	-0.82421875	-3.90364035904315
0.00390625	-0.822265625	-6.65099672227918
0.00390625	-0.8203125	-8.59298218574793
0.00390625	-0.818359375	-9.38229765369518
0.00390625	-0.81640625	-8.83491851522444
0.00390625	-0.814453125	-6.98876302682253
0.00390625	-0.8125	-4.14215100127742
0.00390625	-0.810546875	-0.828514026212741
0.00390625	-0.80859375	2.30101374700203
0.00390625	-0.806640625	4.66611808667045
0.00390625	-0.8046875	5.94376232466981
0.00390625	-0.802734375	6.16405129218777
0.00390625	-0.80078125	5.66473045133107
