,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,53.961715245246886,1.6297514320091726,2.791937160491943,0.3673965992074864,9.91564456663839,5.061576888752303,"{'svc__C': 9.91564456663839, 'svc__gamma': 5.061576888752303}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,51.362086749076845,1.188679526023814,2.995420503616333,0.5948848050797203,7177.14192799201,0.0390796715682288,"{'svc__C': 7177.14192799201, 'svc__gamma': 0.0390796715682288}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,56.70772275924683,3.7481990342038185,4.140938544273377,1.0133878499884983,0.17707168643537816,8.629132190071856e-05,"{'svc__C': 0.17707168643537816, 'svc__gamma': 8.629132190071856e-05}",0.48258030499675536,0.466129959746981,0.49471664032512985,0.4651419002291557,0.48458296546784163,0.4772700384501627,0.5261950904392765,0.4749036656456872,0.4916732922190945,0.5048801973220578,0.48680740548421414,0.01765411046922205,30,0.5307536222954725,0.5376444516953531,0.5463261403987981,0.5456545839806238,0.5422875035610661,0.5497478115659934,0.5459459544416271,0.5466612292699249,0.5493374444139166,0.5331522207400563,0.5427510962362833,0.00633570814707351
3,47.340227365493774,4.413014481809511,4.4304262638092045,1.5586155279296785,0.02915203638528828,1.5741890047456635,"{'svc__C': 0.02915203638528828, 'svc__gamma': 1.5741890047456635}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,0.5927272727272728,0.6100687929956222,0.6175908221797323,0.5988336402701043,0.6052141527001862,0.6216216216216216,0.6069201995012469,0.6052795031055901,0.6139044072004965,0.6037677578752316,0.6075928170177104,0.008164157242595999
4,33.26571035385132,5.171436859101517,3.5011149883270263,0.9966447437239316,644.0507553993705,0.17718847354806813,"{'svc__C': 644.0507553993705, 'svc__gamma': 0.17718847354806813}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,44.64813389778137,5.316040647598715,4.595436072349548,0.8489735473964267,0.01461086588628719,6.598711072054071,"{'svc__C': 0.01461086588628719, 'svc__gamma': 6.598711072054071}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,0.5927272727272728,0.6100687929956222,0.6175908221797323,0.5988336402701043,0.6052141527001862,0.6216216216216216,0.6069201995012469,0.6052795031055901,0.6139044072004965,0.6037677578752316,0.6075928170177104,0.008164157242595999
6,73.45930302143097,9.433979611042211,2.1147434949874877,0.3990599994723005,45660.548734461176,0.00018794668241638453,"{'svc__C': 45660.548734461176, 'svc__gamma': 0.00018794668241638453}",0.4987426995457495,0.4971822886716504,0.49784752013246025,0.5245637228979376,0.4788192767070347,0.4868234250221828,0.4885658914728682,0.46887659322201364,0.4991082364570127,0.5230179704016913,0.49635476245306015,0.016543654506426225,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,36.03568308353424,7.2758721937476185,4.20159068107605,0.6193730732010203,0.2848391870910801,0.000126016397232768,"{'svc__C': 0.2848391870910801, 'svc__gamma': 0.000126016397232768}",0.4856424399740429,0.49296804403187383,0.4940091819071273,0.48005464480874316,0.4831253852176376,0.4780242531795327,0.5236757105943153,0.4791769587985377,0.48506564668973073,0.5033033826638478,0.4905045647865389,0.013354526446292564,27,0.5305320230430363,0.5498096636484759,0.5456446432012264,0.5452928704814137,0.5406863813970741,0.5460986842805025,0.5472501519310966,0.546400861618253,0.5481945843636474,0.5333160317864021,0.5433225895751128,0.00615125998750129
8,34.59989087581634,4.835167960001287,3.429372549057007,0.6107664918583513,2.716051144654847,0.014077923139972394,"{'svc__C': 2.716051144654847, 'svc__gamma': 0.014077923139972394}",0.503731343283582,0.49848024316109424,0.5,0.5,0.5028901734104047,0.5,0.5,0.5,0.5,0.5,0.5005101759855081,0.0014826628251106916,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,40.26365950107574,3.816332958808289,3.262668085098267,0.4992539452412539,28.546978577971796,0.0005589524205217922,"{'svc__C': 28.546978577971796, 'svc__gamma': 0.0005589524205217922}",0.5004258598312784,0.49549823379610614,0.4970346955670957,0.5246783007227217,0.4831670303676434,0.5075273587695948,0.5421188630490956,0.49325659519810294,0.49723875625846103,0.5100599013389711,0.5051005594899072,0.016267790116980454,4,0.8996583592618834,0.9079506213122333,0.9079039699832088,0.9039547758342953,0.9142256132761557,0.9031649595285959,0.9037306942727216,0.9009034443817052,0.9064991706607239,0.896653500189452,0.9044645108700975,0.004718910166704109
10,50.26780540943146,6.606601955356791,3.248736786842346,0.6407456952885532,784.9159562555072,6.870101665590024e-05,"{'svc__C': 784.9159562555072, 'svc__gamma': 6.870101665590024e-05}",0.49835739779364047,0.4958432596730469,0.5120945284864906,0.5303719372466067,0.5063134047408838,0.5017746228926353,0.5482235142118863,0.5062246813555973,0.5028042202978276,0.5037790697674418,0.5105786636466056,0.015488818368869142,1,0.7983883223971329,0.8068956141066428,0.7975831570566775,0.8013190901367173,0.8076739199631069,0.8145517300062755,0.8010465433056015,0.803811405985319,0.8044054705864395,0.7999212087552747,0.8035596462299187,0.004865137775874398
11,42.61214165687561,4.44309585516245,3.937148118019104,0.847075871792005,2.1734877073417382,0.0015782327810795582,"{'svc__C': 2.1734877073417382, 'svc__gamma': 0.0015782327810795582}",0.5017642764438676,0.47624250390207834,0.5233235493339354,0.5178476996298255,0.4991004647598741,0.5028098195800059,0.5393733850129199,0.5105309093304351,0.47576122225326084,0.49697850599013393,0.5043732336236336,0.018722508981658136,5,0.8193362291159648,0.8304239062457515,0.8248191179179662,0.8228975870591383,0.8306295338324257,0.8360721997085634,0.8228436262285463,0.8274933601020558,0.8312924463982253,0.8237218741727699,0.8269529880781408,0.004839306056240882
12,36.341701459884646,4.265911295190183,3.60257511138916,0.7923850697149958,44.520483657488484,0.5141096648805749,"{'svc__C': 44.520483657488484, 'svc__gamma': 0.5141096648805749}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,41.17506628036499,4.645301964086807,4.217622089385986,0.8165971907886824,0.39572205641009234,0.012173252504194043,"{'svc__C': 0.39572205641009234, 'svc__gamma': 0.012173252504194043}",0.5,0.49848024316109424,0.5,0.4972677595628415,0.5,0.5,0.5,0.5028735632183908,0.5,0.5,0.4998621565942326,0.0013357453417773173,20,0.8487878787878789,0.8542839274546592,0.890057361376673,0.8400859422958871,0.840471756672874,0.9044401544401545,0.8347880299251871,0.8416149068322981,0.8547486033519553,0.8678196417541693,0.8577098202891736,0.02196499316497947
14,40.49774117469788,4.1688104922583,3.923193669319153,0.4100053611753846,548.676741660091,1.8997763474111278e-05,"{'svc__C': 548.676741660091, 'svc__gamma': 1.8997763474111278e-05}",0.45927968851395196,0.46138996138996136,0.5225031986151878,0.5048739643927376,0.5094367909913211,0.480804495711328,0.5,0.4675756677535158,0.5034166362249393,0.4793164200140944,0.48885968236070376,0.02094350297736551,28,0.6224723000934455,0.6178508306822199,0.6175552492329583,0.6226755490197668,0.6209865427206795,0.6218371145643873,0.6245529034556466,0.6212058472928038,0.6213515686214651,0.623208744893881,0.6213696650577254,0.002091907675784766
