,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__n_estimators,param_randomforestclassifier__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,42.98802740573883,1.0949662129747129,0.07953097820281982,0.005699370092778496,194,18,"{'randomforestclassifier__n_estimators': 194, 'randomforestclassifier__max_features': 18}",0.5077871512005192,0.5023658917275939,0.49817867088131257,0.5019742640578178,0.5000416451500058,0.4970718722271517,0.5795865633074936,0.5086453907716629,0.48905172228549326,0.50473044397463,0.5089433615583682,0.024152011010585058,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,28.150865769386293,0.6853341738333212,0.045269441604614255,0.00433911707755184,101,23,"{'randomforestclassifier__n_estimators': 101, 'randomforestclassifier__max_features': 23}",0.5040355288773524,0.49679618828554994,0.508895913298713,0.4929049885422175,0.5029734637104163,0.4950902099970423,0.546156330749354,0.5101109903500971,0.49008315963641835,0.5143146582100071,0.5061361431657168,0.015324305906644048,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,2.332589554786682,0.12426572252561612,0.006561827659606933,0.001148999238178607,7,26,"{'randomforestclassifier__n_estimators': 7, 'randomforestclassifier__max_features': 26}",0.49878325762491893,0.44700566828226407,0.5149394144652668,0.49177683765203595,0.5004331095600606,0.5132800946465543,0.5295219638242894,0.5075914764680697,0.504265423211638,0.5158738548273432,0.5023471100562442,0.02102735210766167,23,0.9849528151730795,0.9816393398047694,0.983018893893099,0.9819339698243632,0.9825498361283003,0.985728219364583,0.9838796915274839,0.9843382060773365,0.9816487061289699,0.9852203611524906,0.9834910039074476,0.0014614134283412465
13,36.5377879858017,0.7192322014224084,0.08521685600280762,0.006169125821414144,208,14,"{'randomforestclassifier__n_estimators': 208, 'randomforestclassifier__max_features': 14}",0.5088011031797534,0.503212026616282,0.5014149168360051,0.4973823373876256,0.4985840648998018,0.5043478260869565,0.5676679586563307,0.5000329348219873,0.5022670133442207,0.4941860465116279,0.5077896228340592,0.02031908468011306,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,30.360269570350646,1.027420488332533,0.07788567543029785,0.005058843723037598,184,13,"{'randomforestclassifier__n_estimators': 184, 'randomforestclassifier__max_features': 13}",0.5026971122647631,0.4920644048303623,0.49656054790396625,0.49973558963511366,0.5115690226716196,0.49829931972789115,0.5567183462532299,0.5014573658729374,0.498345402582891,0.500123326286117,0.5057570438028891,0.017633191751019052,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,29.535375833511353,1.6153163992144837,0.07963435649871826,0.00755825591228682,181,12,"{'randomforestclassifier__n_estimators': 181, 'randomforestclassifier__max_features': 12}",0.5077871512005192,0.49746981023576764,0.4942349665086174,0.4868323638286621,0.49712648464959774,0.5004732327713695,0.5438630490956072,0.4942775746797089,0.5041257494037003,0.4956395348837209,0.502182991725727,0.01492393728284064,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,3.278720331192017,0.1977671204067156,0.07380704879760742,0.017667286259090954,131,1,"{'randomforestclassifier__n_estimators': 131, 'randomforestclassifier__max_features': 1}",0.4962483776768332,0.49814343218598534,0.5028298336720103,0.5056936365238851,0.4928120471089937,0.5009464655427388,0.5583979328165375,0.5043226953858314,0.49917270129144553,0.49588618745595486,0.5054453309660216,0.018057146146379547,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,19.134717893600463,0.48965396312310566,0.08259131908416747,0.006339597848402974,192,7,"{'randomforestclassifier__n_estimators': 192, 'randomforestclassifier__max_features': 7}",0.5077871512005192,0.49240121580547114,0.49817867088131257,0.4808743169398907,0.5086788492612151,0.5004732327713695,0.5662144702842378,0.49283667621776506,0.4944237918215613,0.503030303030303,0.5044898678213645,0.02199407555976549,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18,1.4848139047622682,0.08927996550525455,0.014362859725952148,0.00139861344876379,23,4,"{'randomforestclassifier__n_estimators': 23, 'randomforestclassifier__max_features': 4}",0.5168316028552888,0.5013801035077631,0.4757131030330398,0.5212585933368589,0.4901051123586147,0.48651286601597166,0.5239664082687339,0.4930589862661792,0.46961557470399895,0.48527131782945737,0.4963713668175906,0.017994010859549322,30,0.9996969696969698,0.9995200804850858,0.9993626513702996,0.9996930632289749,0.9993792675356921,0.9996782496782497,0.9993765586034913,0.9996894409937889,0.999689633767846,1.0,0.9996085915360398,0.00018996132159332504
19,19.769181871414183,0.3656451024241876,0.06455552577972412,0.0038473063909268174,151,10,"{'randomforestclassifier__n_estimators': 151, 'randomforestclassifier__max_features': 10}",0.5026971122647631,0.5028752156411731,0.5044479566493565,0.4881984840472413,0.511585680731622,0.5026471458148477,0.5454780361757106,0.49716760530909326,0.506392762747921,0.507637420718816,0.5069127420100544,0.01418960386891016,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,38.5023256778717,1.2552582565535622,0.05730648040771484,0.004105472776537503,134,23,"{'randomforestclassifier__n_estimators': 134, 'randomforestclassifier__max_features': 23}",0.5050494808565866,0.4986527560995646,0.5058628734853616,0.49465009695046713,0.48563242324798855,0.4941437444543034,0.5453165374677003,0.4885798504759082,0.5018479919204074,0.5021934460887949,0.5021929201047083,0.01573269124839928,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,81.99045596122741,2.589955496487379,0.0999114990234375,0.01801069856330843,227,28,"{'randomforestclassifier__n_estimators': 227, 'randomforestclassifier__max_features': 28}",0.49931051265412074,0.49966318902489115,0.49908933544065626,0.4909307244843998,0.5000249870900035,0.5009464655427388,0.5463824289405685,0.5014491321674407,0.5002041386423706,0.501700140944327,0.5039701054931517,0.01443367866533963,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,27.232629275321962,1.4083977015543072,0.084498929977417,0.008693978160182133,193,10,"{'randomforestclassifier__n_estimators': 193, 'randomforestclassifier__max_features': 10}",0.5064284555483451,0.5008461348886881,0.5021223752540077,0.5028468182619426,0.5000333161200047,0.5,0.5642441860465116,0.4971429041926029,0.49462793046393194,0.500246652572234,0.5068538773348269,0.01936309119562463,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,22.948408222198488,0.671434433448579,0.03832788467407226,0.0030490236603474734,83,22,"{'randomforestclassifier__n_estimators': 83, 'randomforestclassifier__max_features': 22}",0.49417991563919533,0.5037213505298612,0.49129976668924513,0.4985986250661026,0.5145258283220336,0.4856403430937592,0.5312015503875969,0.505821229786253,0.4983346584438189,0.5024400986610289,0.5025763366618895,0.012216198176357879,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,18.960826587677,0.34748750552440016,0.031434488296508786,0.0014088957467159554,72,21,"{'randomforestclassifier__n_estimators': 72, 'randomforestclassifier__max_features': 21}",0.5216580142764439,0.4962950792738027,0.5006020922706405,0.5078970562312709,0.5102280488414319,0.49547471162378,0.5409883720930232,0.47431083884991604,0.4956486236757848,0.4968727977448908,0.5039975634880985,0.016969094345531725,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,60.87298047542572,1.3558566440817859,0.07882428169250488,0.004665804919027443,196,26,"{'randomforestclassifier__n_estimators': 196, 'randomforestclassifier__max_features': 26}",0.4976070733290071,0.5035488375913908,0.49494242492662,0.5033403842763969,0.5000416451500058,0.4914965986394558,0.5560400516795866,0.5057635938477753,0.4807894793390206,0.509214235377026,0.5042784324156285,0.018899655956254105,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,13.226964974403382,0.25876561271016585,0.07763652801513672,0.0032871119609469836,189,5,"{'randomforestclassifier__n_estimators': 189, 'randomforestclassifier__max_features': 5}",0.49693786502271253,0.49662367534707963,0.49514563106796117,0.5006081438392385,0.49569389148939713,0.5026471458148477,0.5531330749354005,0.5000082337054969,0.49731396523196597,0.50315362931642,0.5041265255770521,0.01655373877422671,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,16.99240379333496,0.5006258581190477,0.031850147247314456,0.0013085547961237648,74,19,"{'randomforestclassifier__n_estimators': 74, 'randomforestclassifier__max_features': 19}",0.5063676184295912,0.49544894438511455,0.4996914277112967,0.5028115635466244,0.4741466908763805,0.48432416444838805,0.5541989664082687,0.49293548068372695,0.4851193673850914,0.4935958421423538,0.4988640066016837,0.020543517806746986,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,26.838727045059205,0.9351747900331442,0.06326706409454345,0.005614971835153159,149,14,"{'randomforestclassifier__n_estimators': 149, 'randomforestclassifier__max_features': 14}",0.5037110642439975,0.5001725129384704,0.5112214946940619,0.5019742640578178,0.5014825673402076,0.4980183377698906,0.5438630490956072,0.49858380265454666,0.4843028128156091,0.5122445384073291,0.5055574444017539,0.01470781297745452,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,27.00403928756714,3.249660672916581,0.047304534912109376,0.006733466994520656,134,17,"{'randomforestclassifier__n_estimators': 134, 'randomforestclassifier__max_features': 17}",0.504380272550292,0.4986527560995646,0.49939038157597654,0.5039485281156354,0.48705668737818797,0.5014196983141083,0.5345930232558139,0.49431874320719293,0.4999892558609279,0.508130725863284,0.5031880072220983,0.011831897997853098,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
